1.275,51.1808881,0.680000051,915.3900526,-5.62747e-06,2.338005513,0.005512123
1.315,51.18091614,0.680000054,915.3684817,6.93174e-05,2.348256578,0.007032224
1.355,51.18094418,0.680000057,915.3464292,0.000151769,2.358973224,0.008459597
1.395,51.18097223,0.680000061,915.3240063,0.000239247,2.370096467,0.009305631
1.435,51.18100028,0.680000065,915.3013156,0.000300075,2.381571343,0.006777213
1.475,51.18102834,0.680000068,915.2784515,0.000317841,2.39334665,0.004394703
1.515,51.18105641,0.680000072,915.2555008,0.000304465,2.40537471,0.002154648
1.555,51.18108448,0.680000076,915.2325428,0.000268143,2.417611171,5.25407e-05
1.595,51.18111256,0.68000008,915.2096504,0.000214626,2.430014797,-0.001916373
1.635,51.18114065,0.680000085,915.1868902,0.000147993,2.442547278,-0.003756965
1.675,51.18116874,0.680000089,915.1643227,7.11765e-05,2.455173054,-0.00547414
1.715,51.18119684,0.680000093,915.142003,-1.36784e-05,2.467859145,-0.007072777
1.755,51.18122494,0.680000098,915.1199813,-0.000104973,2.480574992,-0.008557699
1.795,51.18125305,0.680000102,915.0983026,-0.000201489,2.493292311,-0.00993364
1.835,51.18128117,0.680000107,915.0770078,-0.000302271,2.505984954,-0.01120524
1.875,51.18130929,0.680000112,915.0561334,-0.000406729,2.518628778,-0.012126566
1.915,51.18133742,0.680000117,915.0357122,-0.00048335,2.531201531,-0.009549084
1.955,51.18136555,0.680000121,915.0157731,-0.000513738,2.543682722,-0.007048065
1.995,51.18139369,0.680000126,914.9963419,-0.000510589,2.55605351,-0.004728337
2.035,51.18142183,0.680000131,914.977441,-0.000483434,2.568296616,-0.002574054
2.075,51.18144998,0.680000136,914.9590901,-0.000438796,2.58039622,-0.000570587
2.115,51.18147813,0.680000142,914.941306,-0.000381153,2.592337878,0.001295542
2.155,51.18150629,0.680000147,914.924103,-0.000313586,2.604108435,0.003036726
2.195,51.18153445,0.680000152,914.907493,-0.000238223,2.615695943,0.004664347
2.235,51.18156262,0.680000158,914.8914859,-0.00015654,2.627089589,0.006188853
2.275,51.1815908,0.680000163,914.8760892,-6.95665e-05,2.638279626,0.007619821
2.315,51.18161898,0.680000169,914.861309,2.19769e-05,2.649257303,0.008966033
2.355,51.18164716,0.680000175,914.8471491,0.000117582,2.660014807,0.010235535
2.395,51.18167535,0.680000181,914.8336122,0.000216886,2.670545202,0.011435701
2.435,51.18170354,0.680000187,914.8206992,0.000319633,2.680842377,0.012573285
2.475,51.18173174,0.680000193,914.8084097,0.000409184,2.690900996,0.010754787
2.515,51.18175994,0.680000199,914.7967419,0.000450379,2.700716451,0.008107035
2.555,51.18178815,0.680000206,914.7856932,0.000453766,2.710284797,0.005610925
2.595,51.18181637,0.680000213,914.7752594,0.000429728,2.719602723,0.003262329
2.635,51.18184458,0.680000219,914.7654357,0.000385484,2.728667516,0.001056668
2.675,51.18187281,0.680000226,914.7562162,0.000326097,2.737477016,-0.001010902
2.715,51.18190103,0.680000233,914.7475944,0.000255152,2.746029588,-0.002945367
2.755,51.18192927,0.680000241,914.7395627,0.000175222,2.754324078,-0.004751764
2.795,51.1819575,0.680000248,914.7321131,8.81883e-05,2.762359788,-0.006435124
2.835,51.18198574,0.680000255,914.7252369,-4.54982e-06,2.770136446,-0.008000432
2.875,51.18201399,0.680000263,914.7189248,-0.000101925,2.777654171,-0.009452598
2.915,51.18204224,0.68000027,914.7131669,-0.000203102,2.784913452,-0.010796441
2.955,51.1820705,0.680000278,914.7079531,-0.000307413,2.791915123,-0.012036675
2.995,51.18209875,0.680000285,914.7032727,-0.000414304,2.798660334,-0.0131779
3.035,51.18212702,0.680000293,914.6991146,-0.000523312,2.805150533,-0.014224599
3.075,51.18215529,0.680000301,914.6954677,-0.000613807,2.81138745,-0.011964264
3.115,51.18218356,0.680000308,914.6923202,-0.000656124,2.817373073,-0.00930392
3.155,51.18221184,0.680000316,914.6896603,-0.00066274,2.823109609,-0.006838813
3.195,51.18224012,0.680000324,914.6874761,-0.000643985,2.828599486,-0.004552006
3.235,51.1822684,0.680000332,914.6857553,-0.000606911,2.833845337,-0.002427855
3.275,51.1822967,0.68000034,914.6844855,-0.000556339,2.838849981,-0.00045195
3.315,51.18232499,0.680000348,914.6836545,-0.000495576,2.843616405,0.00138896
3.355,51.18235329,0.680000356,914.6832495,-0.000426893,2.848147757,0.003107042
3.395,51.18238159,0.680000365,914.6832581,-0.000351858,2.852447326,0.00471346
3.435,51.1824099,0.680000373,914.6836676,-0.000271556,2.856518529,0.006218448
3.475,51.18243821,0.680000382,914.6844655,-0.000186743,2.860364906,0.007631385
3.515,51.18246653,0.68000039,914.6856391,-9.79469e-05,2.863990098,0.008960865
3.555,51.18249485,0.680000399,914.6871758,-5.54154e-06,2.867397847,0.010214759
3.595,51.18252318,0.680000408,914.6890631,9.02095e-05,2.870591978,0.011400278
3.635,51.18255151,0.680000417,914.6912886,0.000189118,2.873576392,0.012524027
3.675,51.18257984,0.680000427,914.6938398,0.000291048,2.876355059,0.013592058
3.715,51.18260818,0.680000436,914.6967045,0.000371381,2.878932014,0.011004278
3.755,51.18263652,0.680000445,914.6998704,0.000405377,2.881311342,0.008333506
3.795,51.18266487,0.680000455,914.7033256,0.000404988,2.883497156,0.005815977
